127.0.0.1 - - [06/Dec/2018:15:16:21 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:44 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:44 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:44 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:44 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:45 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:46 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:50 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:50 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:50 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:50 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:50 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:53 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:37:54 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:02 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:02 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:02 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:07 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:07 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:07 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:07 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:07 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:08 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:08 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:08 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:09 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:10 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:11 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:12 +0530] "GET /Blog-ver1/addnewblog.jsp HTTP/1.1" 200 5665
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:12 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:12 +0530] "GET /Blog-ver1/asset/js/script.js HTTP/1.1" 404 1114
0:0:0:0:0:0:0:1 - - [06/Dec/2018:16:38:50 +0530] "GET /Blog-ver1/ListCategoryController HTTP/1.1" 500 1740
0:0:0:0:0:0:0:1 - - [06/Dec/2018:18:16:14 +0530] "GET /Blog-ver1/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2018:18:16:14 +0530] "GET /Blog-ver1/HomeBlogController HTTP/1.1" 500 1725
